Type, Id, Timestamp, Message
COMMENT,2858,2012-11-28 16:36:44,"พี่เตอร์น่ารักง้ะ"
COMMENT,2858,2012-11-28 16:36:44,"พี่เตอร์"
COMMENT,2858,2012-11-28 16:36:44,"เหมือนพี่เตอร์ยังไม่ตื่นอ้ะ55555"
COMMENT,2858,2012-11-28 16:36:44,"รู้สึกหิว อยากกินลูกชิ้นนนน"
COMMENT,2858,2012-11-28 16:36:44,"เตอร์ง่วงก็หลับไปเลย555555"
COMMENT,2858,2012-11-28 16:36:44,"เตอร์ดูง่วงๆ ตื่นยังลูกกกกก"
COMMENT,2858,2012-11-28 16:36:44,"ให้เตอร์บอกรักแฟนคลับหน่อย5555"
COMMENT,2858,2012-11-28 16:36:44,"ชอบพี่ลูกชิ้นสุดๆ"
COMMENT,2858,2012-11-28 16:36:44,"แอดลูกชิ้นสู้ๆๆ"
COMMENT,2858,2012-11-28 16:36:44,"น่ารัก"
COMMENT,2858,2012-11-28 16:36:44,"พี่เหม็อดก้อมาๆ"
COMMENT,2858,2012-11-28 16:36:44,"Fcพี่เตอร์"
COMMENT,2858,2012-11-28 16:36:44,"หล่อวุ้ยยยย"
COMMENT,2858,2012-11-28 16:36:44,"พี่เตอร์ค้าาาาา5555"
COMMENT,2858,2012-11-28 16:36:44,"พี่เตอร์น่ารักที่สุด"
COMMENT,2858,2012-11-28 16:36:44,"เฮีย ❤️❤️❤️❤️"
COMMENT,2858,2012-11-28 16:36:44,"น่ารักจังงง"
COMMENT,2858,2012-11-28 16:36:44,"รักพี่เตอร์"
COMMENT,2858,2012-11-28 16:36:44,"พุดดังๆน่อยพี่เตอร์"
COMMENT,2858,2012-11-28 16:36:44,"พี่เตอร์.น่ารักมากๆ😍😍"
COMMENT,2858,2012-11-28 16:36:44,"ชอบพี่เต้อร์😘"
COMMENT,2858,2012-11-28 16:36:44,"ละลาย😍"
COMMENT,2858,2012-11-28 16:36:44,"รักๆพี่เตอร"
COMMENT,2858,2012-11-28 16:36:44,"ยาสๆๆ"
COMMENT,2858,2012-11-28 16:36:44,"รักๆๆ"
COMMENT,2858,2012-11-28 16:36:44,"เสียงเตอร์เบาจังค่ะ"
COMMENT,2858,2012-11-28 16:36:44,"น่ารักจัง"
COMMENT,2858,2012-11-28 16:36:44,"เตอร์พูดเสียงดังๆหน่อยยยยย"
COMMENT,2858,2012-11-28 16:36:44,"เยิฟยู"
COMMENT,2858,2012-11-28 16:36:44,"พี่เตอร์ๆหล่อๆๆมากก"
COMMENT,2858,2012-11-28 16:36:44,"ทำไมพี่เตอร์หล่อจัง💓💓💓💓"
COMMENT,2858,2012-11-28 16:36:44,"พี่เตอร์สโมสรในไทยพี่เชียร์ทีมอะไรๆ"
COMMENT,2858,2012-11-28 16:36:44,"เตอร์ดูพูดน้อย เรียบร้อย น่ารัก 😂😻"
COMMENT,2858,2012-11-28 16:36:44,"พี่เตอร์ชอบกินอะไรค่ะๆ"
COMMENT,2858,2012-11-28 16:36:44,"พี่เตอร์หล่อ"
COMMENT,2858,2012-11-28 16:36:44,"เตอร์นั่งสมาธิอยู่5555555"
COMMENT,2858,2012-11-28 16:36:44,"พี่เตอร์มานั่งหล่อเฉยๆ อะ55555"
COMMENT,2858,2012-11-28 16:36:44,"น้าดาววว"
COMMENT,2858,2012-11-28 16:36:44,"พี่เตอร์ๆชอบกินอะไรค่ะๆ"
COMMENT,2858,2012-11-28 16:36:44,"ไห้เฮียเตอร์พูดบ้าง"
COMMENT,2858,2012-11-28 16:36:44,"ดีต่อใจๆๆ"
COMMENT,2858,2012-11-28 16:36:44,"พี่เตอร์💓💓💓💓"
COMMENT,2858,2012-11-28 16:36:44,"พี่เตอร์ชอบสีอะไรๆ"
COMMENT,2858,2012-11-28 16:36:44,"พี่เตอร์หล่อๆ"
COMMENT,2858,2012-11-28 16:36:44,"ชอบพี่เตอร์มากก"
COMMENT,2858,2012-11-28 16:36:44,"FCพี่เตอร์ๆ"
COMMENT,2858,2012-11-28 16:36:44,"พี่เตอร์ๆหล่อๆ"
COMMENT,2858,2012-11-28 16:36:44,"รักพี่เตอร์นะคะ"
COMMENT,2858,2012-11-28 16:36:44,"พี่พิธีกรคะ อยากฟังเสียงพี่เตอร์ค่ะ 😍"
COMMENT,2858,2012-11-28 16:36:44,"พี่เตอร์ชอบรุ่นน้องหรือรุ่นพี่ค่ะ"
COMMENT,2858,2012-11-28 16:36:44,"พี่เตอร์ก็จะพูดน้อยๆหน่อยง้าา 555"
COMMENT,2858,2012-11-28 16:36:44,"ลูกชิ้น ขอบสนาม🤗🤗🤗🤗🤗"
COMMENT,2858,2012-11-28 16:36:44,"พี่เตอร์ชอบรุ่นน้องหรือรุ้งพี่ค่ะ"
COMMENT,2858,2012-11-28 16:36:44,"พี่เตอร์น่ารักมากค้ะ"
COMMENT,2858,2012-11-28 16:36:44,"บ้านพี่เตอร์ให้กินไรค้ะ ทำไมน่ารัก"
COMMENT,2858,2012-11-28 16:36:44,"เตอร์จอมทะเล้น555."
COMMENT,2858,2012-11-28 16:36:44,"เตอร์จอมทะเล้น555."
COMMENT,2858,2012-11-28 16:36:44,"ครับสวัสดีครับพี่ๆ"
COMMENT,2858,2012-11-28 16:36:44,"พี่เตอร์เด่นนนนนนกว่าเพื่อนน55555😚💕🍃"
COMMENT,2858,2012-11-28 16:36:44,"นั่งเฉยๆก็ได้ใจfcแล้ว"
COMMENT,2858,2012-11-28 16:36:44,"กินข้าวกับไรคับเก่งจัง"
COMMENT,2858,2012-11-28 16:36:44,"รับชมอยู่จ้า"
COMMENT,2858,2012-11-28 16:36:44,"ยิ้มอย่างเดียวเรยยย"
COMMENT,2858,2012-11-28 16:36:44,"เตอร์น่ารัก 💓💓"
COMMENT,2858,2012-11-28 16:36:44,"เอฟปาณัสม์😘😘"
COMMENT,2858,2012-11-28 16:36:44,"รักพี่เตอร์ๆๆ😍😍"
COMMENT,2858,2012-11-28 16:36:44,"เตอร์หลับยังค่าาาา555"
COMMENT,2858,2012-11-28 16:36:44,"คำถามค่ะ .พี่เตอร์มีแฟนยังค่ะ😁😁"
COMMENT,2858,2012-11-28 16:36:44,"พี่เตอร์น่ารักมากมาย 😍😍"
COMMENT,2858,2012-11-28 16:36:44,"พี่เตอร์น่ารัก 😊"
COMMENT,2858,2012-11-28 16:36:44,"เตอร์มองกล้องบ้างสิ55555"
COMMENT,2858,2012-11-28 16:36:44,"พี่เตอร์สูงเท่าไหร่ค่ะ"
COMMENT,2858,2012-11-28 16:36:44,"พี่เตอร์น่ารักก รักพี่เตอร์"
COMMENT,2858,2012-11-28 16:36:44,"เตอร์พูดเยอะๆหน่อย55555"
COMMENT,2858,2012-11-28 16:36:44,"Fc:ปาณัสม์💓"
COMMENT,2858,2012-11-28 16:36:44,"เตอร์เขินน่ารักสุดๆ #pk2"
COMMENT,2858,2012-11-28 16:36:44,"รักเรยยย"
COMMENT,2858,2012-11-28 16:36:44,"พี่้ตอดูเเบบเขิลๆไม่ค่อยพุดปะคะ"
COMMENT,2858,2012-11-28 16:36:44,"หล่อๆๆๆๆๆเฮียเตอร์"
COMMENT,2858,2012-11-28 16:36:44,"พี่เตอร์พูดน้อย ต้องอยู่กับพี่บาสถึงพูดเยอะหน่อย"
COMMENT,2858,2012-11-28 16:36:44,"พี่เตอร์เป็นเศร้าๆไงไม่รู้"
COMMENT,2858,2012-11-28 16:36:44,"Fcพี่เตอร์😘😘"
COMMENT,2858,2012-11-28 16:36:44,"เตอร์555น่ารัก"
COMMENT,2858,2012-11-28 16:36:44,"เตอร์จ๋า😍"
COMMENT,2858,2012-11-28 16:36:44,"ชอบเฮียเตอร์"
COMMENT,2858,2012-11-28 16:36:44,"สู้ๆน่ะค้ะปาณัสม์ กำลังใจมีให้เสมอ ✌✌"
COMMENT,2858,2012-11-28 16:36:44,"พี่เตอร์มาโคราชตอนไหนอ่ะ"
COMMENT,2858,2012-11-28 16:36:44,"เตอร์ดูหงอยๆ เหมือนง่วงเลยยย"
COMMENT,2858,2012-11-28 16:36:44,"พี่เตอร์น่ารัก"
COMMENT,2858,2012-11-28 16:36:44,"เฮียเตอร์เงียบจังง...."
COMMENT,2858,2012-11-28 16:36:44,"อ้ายเตอร์อย่าหล่อยหลายละลายเเล้ว55"
COMMENT,2858,2012-11-28 16:36:44,"คิดถึงพี่เตอร์ 💓"
COMMENT,2858,2012-11-28 16:36:44,"รักพี่เตอร์ 💓💓"
COMMENT,2858,2012-11-28 16:36:44,"คนกลางน่ารัก พี่เตอร์"
COMMENT,2858,2012-11-28 16:36:44,"#เสพติดบอลสเปน"
COMMENT,2858,2012-11-28 16:36:44,"พี่เตอร์น่ารักมากๆๆๆ💜💜💜💜"
COMMENT,2858,2012-11-28 16:36:44,"พี่เตอร์ 💜"
COMMENT,2858,2012-11-28 16:36:44,"เตอร์หล่อ"
COMMENT,2858,2012-11-28 16:36:44,"น่ารักกก"
COMMENT,2858,2012-11-28 16:36:44,"เตอร์พูดดังๆ หน่อย"
COMMENT,2858,2012-11-28 16:36:44,"พี่่เตอร์"
COMMENT,2858,2012-11-28 16:36:44,"หลับแล้วม่างงงพี่เตอร์อ้าาา..😄😄💓💓"
COMMENT,2858,2012-11-28 16:36:44,"เตอร์น่ารัก"
COMMENT,2858,2012-11-28 16:36:44,"น้องเตอร์"
COMMENT,2858,2012-11-28 16:36:44,"อร้ายยยยยยยย รักพี่เตอร์"
COMMENT,2858,2012-11-28 16:36:44,"จบรายการเตอร์ไปไหนต่ออ"
COMMENT,2858,2012-11-28 16:36:44,"พี่เตอร์น่ารักอะ"
COMMENT,2858,2012-11-28 16:36:44,"FC ปาณัสม์"
COMMENT,2858,2012-11-28 16:36:44,"เอ๋าาาา หล่อต๊ะ555"
COMMENT,2858,2012-11-28 16:36:44,"รักๆๆ มากพี่เตอร์"
COMMENT,2858,2012-11-28 16:36:44,"เตอร์หล่ออออออ 💙"
COMMENT,2858,2012-11-28 16:36:44,"ลูกชิ้น❤"
COMMENT,2858,2012-11-28 16:36:44,"ดูไปยิ้มไป ใจละลาย 😍😍"
COMMENT,2858,2012-11-28 16:36:44,"พี่เตอร์กินอะไรค่ะถึงได้หล่อเหลือเกิน5555"
COMMENT,2858,2012-11-28 16:36:44,"สวัสดีค่ะ แม่เตอร์😂😘"
COMMENT,2858,2012-11-28 16:36:44,"ลูกชิ้น"
COMMENT,2858,2012-11-28 16:36:44,"Fc Pk2 เตอร์ๆ 💙"
COMMENT,2858,2012-11-28 16:36:44,"พี่เตอร์ยิ้มหน่อย"
COMMENT,2858,2012-11-28 16:36:44,"รักเฮียเตอร์"
COMMENT,2858,2012-11-28 16:36:44,"รักพี่เตอร์❤❤❤❤"
COMMENT,2858,2012-11-28 16:36:44,"รักพี่เตอร์"
COMMENT,2858,2012-11-28 16:36:44,"ใจละลายแล้วววววว"
COMMENT,2858,2012-11-28 16:36:44,"ฮักอ้ายเตอร์เด้"
COMMENT,2858,2012-11-28 16:36:44,"พี่เตอร์น่ารักก"
COMMENT,2858,2012-11-28 16:36:44,"สูง 165 นี่หมดสิทธิ์ใช่มั๊ย555555555"
COMMENT,2858,2012-11-28 16:36:44,"พี่เตอร์❤"
COMMENT,2858,2012-11-28 16:36:44,"พี่เตอร์หล่อ"
COMMENT,2858,2012-11-28 16:36:44,"สาาาาาาาามีที่รัก!!! 😍😍😍"
COMMENT,2858,2012-11-28 16:36:44,"คุณลูกชิ้น✌✌✌✌"
COMMENT,2858,2012-11-28 16:36:44,"พี่เตอร์"
COMMENT,2858,2012-11-28 16:36:44,"😍พี่เตอร์"
COMMENT,2858,2012-11-28 16:36:44,"พี่เตอร์จะมาเที่ยวสุรินทร์ตอนไหนคะ"
COMMENT,2858,2012-11-28 16:36:44,"ทำไมน่ารัก"
COMMENT,2858,2012-11-28 16:36:44,"น่าร้ากกกก"
COMMENT,2858,2012-11-28 16:36:44,"พี่เตอร์น่าร้ากกกก"
COMMENT,2858,2012-11-28 16:36:44,"แบ่งให้เตอร์พูดบ้างสิค่ะ"
COMMENT,2858,2012-11-28 16:36:44,"Fc ตลอดชีวิต 😄😄"
COMMENT,2858,2012-11-28 16:36:44,"5555 พี่เตอร์ 😄😄"
COMMENT,2858,2012-11-28 16:36:44,"FCเตอร์"
COMMENT,2858,2012-11-28 16:36:44,"บังเหม็ดก็มาาา5555555"
COMMENT,2858,2012-11-28 16:36:44,"ชิแน่"
COMMENT,2858,2012-11-28 16:36:44,"บังเหม็ดๆ55555"
COMMENT,2858,2012-11-28 16:36:44,"ร๊ากกก พี่เตอร์ๆ😍😍"
COMMENT,2858,2012-11-28 16:36:44,"พี่เตอร์น่ารัก😙"
COMMENT,2858,2012-11-28 16:36:44,"น่ารัก"
COMMENT,2858,2012-11-28 16:36:44,"สีฟ้าา"
COMMENT,2858,2012-11-28 16:36:44,"เตอร์น่ารักกกก"
COMMENT,2858,2012-11-28 16:36:44,"เยิฟฟฟ"
COMMENT,2858,2012-11-28 16:36:44,"คิดถึงอ่ะะะะ"
COMMENT,2858,2012-11-28 16:36:44,"Miss U💕😘"
COMMENT,2858,2012-11-28 16:36:44,"หล่อมากกกกก"
COMMENT,2858,2012-11-28 16:36:44,"พี่เตอร์ #มีแฟนยังงงง"
COMMENT,2858,2012-11-28 16:36:44,"พี่เตอร์ #มีแฟนยังงงง"
COMMENT,2858,2012-11-28 16:36:44,"สวัสดีค่ะๆๆๆ"
COMMENT,2858,2012-11-28 16:36:44,"Fc. พี่เตอร์ รักกกกกกกกกปกกกกกกก"
COMMENT,2858,2012-11-28 16:36:44,"พี่เตอร์น่าร้ากกกกกกกก"
COMMENT,2858,2012-11-28 16:36:44,"พี่เตอร์น่ารักจังเลย"
COMMENT,2858,2012-11-28 16:36:44,"พี่เตอร์หล่อมากกก"
COMMENT,2858,2012-11-28 16:36:44,"ปาณัส หล่ออีกแล้ว"
COMMENT,2858,2012-11-28 16:36:44,"รักเตอร์"
COMMENT,2858,2012-11-28 16:36:44,"พี่เตอร์ทำไมไม่พูดบ้างนะ😂😂😂"
COMMENT,2858,2012-11-28 16:36:44,"น่ารักมากค่ะที่รัก😘"
COMMENT,2858,2012-11-28 16:36:44,"รักพี่เตอร์จ้าา"
COMMENT,2858,2012-11-28 16:36:44,"พี่เตอร์ ปาณัสม์💕"
COMMENT,2858,2012-11-28 16:36:44,"รักพี่เตอร์"
COMMENT,2858,2012-11-28 16:36:44,"พี่เตอร์อยู่ปีไหนแล้ว"
COMMENT,2858,2012-11-28 16:36:44,"ที่บ้านพี่เตอร์น่ารักอ้าาา"
COMMENT,2858,2012-11-28 16:36:44,"อ๊าย! ชอบ มองกี่รอบก้ชอบพี่เตอร์💓💕💖💞💝💘"
COMMENT,2858,2012-11-28 16:36:44,"มีแฟนยังค่ะ"
COMMENT,2858,2012-11-28 16:36:44,"น่ารักไปไหนพี่เตอร์ จิละลายยยยยย"
COMMENT,2858,2012-11-28 16:36:44,"รักที่สุดโลยยยยย😍😍😍"
COMMENT,2858,2012-11-28 16:36:44,"พี่เตอร์น่ารักจังละลายแล้วนะ จากสราสินี"
COMMENT,2858,2012-11-28 16:36:44,"ทำไมหล่อ"
COMMENT,2858,2012-11-28 16:36:44,"พี่เตอร์อ่ะใช่เร้ย"
COMMENT,2858,2012-11-28 16:36:44,"คนกลางค่ะ"
COMMENT,2858,2012-11-28 16:36:44,"ทำไมหล่อ"
COMMENT,2858,2012-11-28 16:36:44,"น้องเตอร์ชอบสาวสเปคแบบไน๋อ่ะ"
COMMENT,2858,2012-11-28 16:36:44,"เรียกชื่อชมพู่หน่อยค่ะ"
COMMENT,2858,2012-11-28 16:36:44,"ปี้เตอร์น่าฮักแต้"
COMMENT,2858,2012-11-28 16:36:44,"พี่เตอร์😍😍"
COMMENT,2858,2012-11-28 16:36:44,"พี่เตอร์เรียนสาขาไรคะ"
COMMENT,2858,2012-11-28 16:36:44,"พี่เตอร์ยิ้มหน่อย"
COMMENT,2858,2012-11-28 16:36:44,"บายๆค่ะ"
COMMENT,2858,2012-11-28 16:36:44,"น่ารักๆๆๆ"
COMMENT,2858,2012-11-28 16:36:44,"ี่พี่เตอร์สูงเท่ารัยค่ะ"
COMMENT,2858,2012-11-28 16:36:44,"ล้ะลายยยยย💜💜💜"
COMMENT,2858,2012-11-28 16:36:44,"พี่เตอร์น่ารัก"
COMMENT,2858,2012-11-28 16:36:44,"น่ารัก"
COMMENT,2858,2012-11-28 16:36:44,"พี่เต้อร์"
COMMENT,2858,2012-11-28 16:36:44,"น่ารักๆๆๆ"
COMMENT,2858,2012-11-28 16:36:44,"รักพี่เตอร์"
COMMENT,2858,2012-11-28 16:36:44,"พี่เตอร์น่ารักกก"
COMMENT,2858,2012-11-28 16:36:44,"พี่เตอร์น่ารักก"
COMMENT,2858,2012-11-28 16:36:44,"รักพี่เตอร์มากๆๆ"
COMMENT,2858,2012-11-28 16:36:44,"แข่งอีกที25ใช่มั้ยค้า พี่เตอร์"
COMMENT,2858,2012-11-28 16:36:44,"ให้พี่เตอร์ยิ้มใส่กล้องหน่อยค่ะ"
COMMENT,2858,2012-11-28 16:36:44,"พี่เตอร์เรียนอยู่มหาวิยาลัยอะไรเหรอคะ"
COMMENT,2858,2012-11-28 16:36:44,"พี่เตอร์นั่งเงียบ"
COMMENT,2858,2012-11-28 16:36:44,"เตอร์น่ารัก"
COMMENT,2858,2012-11-28 16:36:44,"น่ารัก"
COMMENT,2858,2012-11-28 16:36:44,"หล่ออ💕"
COMMENT,2858,2012-11-28 16:36:44,"สวัสดีครับ"
COMMENT,2858,2012-11-28 16:36:44,"น่ารัก"
COMMENT,2858,2012-11-28 16:36:44,"พี่เตอร์น่ารักมาก"
COMMENT,2858,2012-11-28 16:36:44,"ต่อใจใครๆก้ชอบพี่เตอร์😘😍💓💕"
COMMENT,2858,2012-11-28 16:36:44,"น่ารักที่สุด💕"
COMMENT,2858,2012-11-28 16:36:44,"หล่อๆๆพี่เตอร์"
COMMENT,2858,2012-11-28 16:36:44,"พี่เตอร์น่ารักๆ"
COMMENT,2858,2012-11-28 16:36:44,"รักๆพี่เตอร์"
COMMENT,2858,2012-11-28 16:36:44,"พี่เตอร์น่ารัก"
COMMENT,2858,2012-11-28 16:36:44,"รักๆๆๆ พี่เตอร์"
COMMENT,2858,2012-11-28 16:36:44,"พี่เตอร์น่ารักกก😍😍"
COMMENT,2858,2012-11-28 16:36:44,"พี่เตอร์กินอะไรทำไมหล่อจัง5555"
COMMENT,2858,2012-11-28 16:36:44,"รักพี่เตอร์น่ะค่ะ"
COMMENT,2858,2012-11-28 16:36:44,"พี่เตอร์มีแฟนยังค่ะ"
COMMENT,2858,2012-11-28 16:36:44,"รักพี่เตอร์"
COMMENT,2858,2012-11-28 16:36:44,"ดีต่อใจ💓💕😚😘😍"
COMMENT,2858,2012-11-28 16:36:44,"ี่พี่เตอร์น่ารัก❤❤❤"
COMMENT,2858,2012-11-28 16:36:44,"รักอ้ะรัก #PK.2"
COMMENT,2858,2012-11-28 16:36:44,"รักพี่เตอร์❤"
COMMENT,2858,2012-11-28 16:36:44,"พี่เตอร์น่ารัก"
COMMENT,2858,2012-11-28 16:36:44,"รักที่เตอร์😘😘"
COMMENT,2858,2012-11-28 16:36:44,"พี่เต้อร์"
COMMENT,2858,2012-11-28 16:36:44,"หล่อ."
COMMENT,2858,2012-11-28 16:36:44,"พี่เตอร์น่ารัก💓💓😍😍"
COMMENT,2858,2012-11-28 16:36:44,"พี่เตอร์ดูน่ารักมีเสน่ห์"
COMMENT,2858,2012-11-28 16:36:44,"ทำไมพี่เตอร์มานั่ง"ยิ้ม"ง่าาาาา???😄😄😄"
COMMENT,2858,2012-11-28 16:36:44,"พี่เตอร์มองมุมไหนก็หล่อ"
COMMENT,2858,2012-11-28 16:36:44,"ละลายยแล้วพี่เตอร์"
COMMENT,2858,2012-11-28 16:36:44,"รักกก😍😍"
COMMENT,2858,2012-11-28 16:36:44,"ละลาย😚😚"
COMMENT,2858,2012-11-28 16:36:44,"พี่เตอร์😍😍"
COMMENT,2858,2012-11-28 16:36:44,"รักกก พี่เตอร์"
COMMENT,2858,2012-11-28 16:36:44,"ละลาย"
COMMENT,2858,2012-11-28 16:36:44,"รักกกกกกพี่เตอร์"
COMMENT,2858,2012-11-28 16:36:44,"รักพี่เตอร์อ่ะ"
COMMENT,2858,2012-11-28 16:36:44,"พี่เตอร์น่ารักกกก😍"
COMMENT,2858,2012-11-28 16:36:44,"พี่เตอร์น่ารักจัง"
COMMENT,2858,2012-11-28 16:36:44,"พี่เตอร์น่ารักก"
COMMENT,2858,2012-11-28 16:36:44,"อายุเป็นเพียงตัวเลข pk2"
COMMENT,2858,2012-11-28 16:36:44,"ติดตามหมดแล้วคร่า"
COMMENT,2858,2012-11-28 16:36:44,"ใจละลายแล้วพี่เตอร์"
COMMENT,2858,2012-11-28 16:36:44,"น่ารักนะเนี่ย"
COMMENT,2858,2012-11-28 16:36:44,"เตอร์ยิ้มหวานๆหน่อยสิค่ะ"
COMMENT,2858,2012-11-28 16:36:44,"น่ายักกกกก"
COMMENT,2858,2012-11-28 16:36:44,"รักพี่เตอร์"
COMMENT,2858,2012-11-28 16:36:44,"รักพี่เตอร์เบยยย"
COMMENT,2858,2012-11-28 16:36:44,"น่ารักกก😍😍"
COMMENT,2858,2012-11-28 16:36:44,"พี่เตอร์หล่ออ😍😍"
COMMENT,2858,2012-11-28 16:36:44,"เชียร์จ้า💕💕💕"
COMMENT,2858,2012-11-28 16:36:44,"เฮียทำไมเงียบๆ"
COMMENT,2858,2012-11-28 16:36:44,"พี่เตอร์😍😘"
COMMENT,2858,2012-11-28 16:36:44,"พี่ปาณัสม์😻"
COMMENT,2858,2012-11-28 16:36:44,"ຫນ້າຮັກຈັງ"
COMMENT,2858,2012-11-28 16:36:44,"รักพี่เตอร์"
COMMENT,2858,2012-11-28 16:36:44,"ละลายแล้วนะค่ะพี่เตอร์"
COMMENT,2858,2012-11-28 16:36:44,"พี่เตอร์คร้าพุดบ้างสิค่ะ😀😀😀"
COMMENT,2858,2012-11-28 16:36:44,"หล่อค่ะหล่อ"
COMMENT,2858,2012-11-28 16:36:44,"น่ารักแท้"
COMMENT,2858,2012-11-28 16:36:44,"พี่เตอร์~~~~"
COMMENT,2858,2012-11-28 16:36:44,"รักพี่เตอร์ๆ"
COMMENT,2858,2012-11-28 16:36:44,"มีแฟนยัง"
COMMENT,2858,2012-11-28 16:36:44,"fc พี่เตอร์"
COMMENT,2858,2012-11-28 16:36:44,"น่ารัก"
COMMENT,2858,2012-11-28 16:36:44,"น่ารัก"
COMMENT,2858,2012-11-28 16:36:44,"พี่เตอร์น่ารักมากกก. รักกพี่เตอร์😍😍"
COMMENT,2858,2012-11-28 16:36:44,"ล่อหมาก"
COMMENT,2858,2012-11-28 16:36:44,"Fc พี่เตอร์❤❤"
COMMENT,2858,2012-11-28 16:36:44,"พี่เตอร์ทั้งใจ❤❤"
COMMENT,2858,2012-11-28 16:36:44,"รักมากมาย"
COMMENT,2858,2012-11-28 16:36:44,"รักเฮีย💕😘"
COMMENT,2858,2012-11-28 16:36:44,"Fcพี่เตอร์ตลอดไป"
COMMENT,2858,2012-11-28 16:36:44,"รักพี่เตอร์"
COMMENT,2858,2012-11-28 16:36:44,"รักพี่เตอร์~~~😍😍"
COMMENT,2858,2012-11-28 16:36:44,"พี่เตอร์ๆๆๆ"
COMMENT,2858,2012-11-28 16:36:44,"พี่เตอร์"
COMMENT,2858,2012-11-28 16:36:44,"พี่เตอร์~~~~~~~"
COMMENT,2858,2012-11-28 16:36:44,"น่ารักกก"
COMMENT,2858,2012-11-28 16:36:44,"พี่เตอร์มีแฟนยังค่ะ"
COMMENT,2858,2012-11-28 16:36:44,"ร้ากกกอ่ะร้ากก 😘😘😘😘😘"
COMMENT,2858,2012-11-28 16:36:44,"พี่เตอร๋น่ารัก"
COMMENT,2858,2012-11-28 16:36:44,"ชวนแขกร่วมรายการคุยมั่งจ้า"
COMMENT,2858,2012-11-28 16:36:44,"พี่เตอน่าร้ากกกก"
COMMENT,2858,2012-11-28 16:36:44,"มองกล้องหน่อย  ที่รัก"
COMMENT,2858,2012-11-28 16:36:44,"บายๆค่ั"
COMMENT,2858,2012-11-28 16:36:44,"เตอร์น่ารัก ❤️❤️"
COMMENT,2858,2012-11-28 16:36:44,"ัรัสส"
COMMENT,2858,2012-11-28 16:36:44,"Fc.พี่เตอร์"
COMMENT,2858,2012-11-28 16:36:44,"ชอบพี่เตอร์ที่สุด"
COMMENT,2858,2012-11-28 16:36:44,"พี่เตอร์หล่อจัง"
COMMENT,2858,2012-11-28 16:36:44,"พี่เตอร์😍😍😍"
COMMENT,2858,2012-11-28 16:36:44,"รักพี่เตอร์"
COMMENT,2858,2012-11-28 16:36:44,"รักพี่เตอร์"
COMMENT,2858,2012-11-28 16:36:44,"ทั้งเฟสทั้งไอจี"
COMMENT,2858,2012-11-28 16:36:44,"พี่เตอร์น่าร้ากกก"
COMMENT,2858,2012-11-28 16:36:44,"มีแฟนยังพี่เตอร์"
COMMENT,2858,2012-11-28 16:36:44,"พี่เตอร์น่าร้ากก"
COMMENT,2858,2012-11-28 16:36:44,"มีแฟนยังพี่เตอร์"
COMMENT,2858,2012-11-28 16:36:44,"ว้าวๆพี่เตอร์"
COMMENT,2858,2012-11-28 16:36:44,"พี่เตอร์มีแฟนยังค่ะ"
COMMENT,2858,2012-11-28 16:36:44,"พี่เตอร์น่ารัก!💗💗"
COMMENT,2858,2012-11-28 16:36:44,"พี่เตอร์ของน้องจูจุ๊เก่งมากๆเลยค่ะ"
COMMENT,2858,2012-11-28 16:36:44,"รักพี่เตอร์"
COMMENT,2858,2012-11-28 16:36:44,"พี่เตอร์😘😘😘"
COMMENT,2858,2012-11-28 16:36:44,"Fcพี่เตอร์ จากสราสินี"
COMMENT,2858,2012-11-28 16:36:44,"พี่เตอร์น่ารัก"
COMMENT,2858,2012-11-28 16:36:44,"ชอบๆๆๆพี่เตอร์"
COMMENT,2858,2012-11-28 16:36:44,"เตอร์พูดน้อยจัง"
COMMENT,2858,2012-11-28 16:36:44,"ยอมแล้วว55555"
COMMENT,2858,2012-11-28 16:36:44,"เฮียก็มาๆๆ"
COMMENT,2858,2012-11-28 16:36:44,"รักพี่เตอร์"
COMMENT,2858,2012-11-28 16:36:44,"FC. P"TER"
COMMENT,2858,2012-11-28 16:36:44,"พี่"เตอร์ๆๆๆ"
COMMENT,2858,2012-11-28 16:36:44,"ปาณัสม์น่ารัก"
COMMENT,2858,2012-11-28 16:36:44,"เตอร์น่ารัก"
COMMENT,2858,2012-11-28 16:36:44,"พี่เตอร์ ❤️❤️"
COMMENT,2858,2012-11-28 16:36:44,"รักพี่เตอร์ๆๆๆๆ"
COMMENT,2858,2012-11-28 16:36:44,"พี่เตอร์"
COMMENT,2858,2012-11-28 16:36:44,"ละลายแล้วนะพี่เตอร์"
COMMENT,2858,2012-11-28 16:36:44,"โอ้ยพี่เตอร์น่ารัก"
COMMENT,2858,2012-11-28 16:36:44,"นักฟุตซอลคือสเป็ค เธอใช่เลย😍💓"
COMMENT,2858,2012-11-28 16:36:44,"พลาดละตัวใหญ่5555"
COMMENT,2858,2012-11-28 16:36:44,",พี่เตอร์น่าร้ากก"
COMMENT,2858,2012-11-28 16:36:44,"พี่เตอร์ไม่คอยพูดเลย"
COMMENT,2858,2012-11-28 16:36:44,"พี่เตร์น่าร้ากกก"
COMMENT,2858,2012-11-28 16:36:44,"ดูไปยิ้มไป"
COMMENT,2858,2012-11-28 16:36:44,"พี่เตอร์น่ารักก"
COMMENT,2858,2012-11-28 16:36:44,"พี่เตอร์ยิ้มหน่อยน่ะ"
